Fahri Hamzah: Abraham Samad Enggak Ngerti Apa-Apa,"Anggota Komisi III DPR RI, Fahri Hamzah menantang segenap pimpinan Komisi Pemberantasan Korupsi (KPK) untuk berdebat terkait dengan penanganan serta konsep pemberantasan korupsi yang benar. Sebab, Fahri menilai model pemberantasan korupsi di Indonesia saat ini dipenuhi dengan drama sehingga memancing perhatian banyak pihak, meskipun terkadang para pejabat yang diperiksa KPK belum tentu bersalah. Bahkan, tidak sungkan politikus Partai Keadilan Sejahtera (PKS) ini menyindir kemampuan Ketua KPK Abraham Samad dan Wakil Ketua KPK Bambang Widjojanto dalam berdebat adu konsep terkait pemberantasan korupsi. ""Korupsi di Indonesia ini diternak, didramatisir bukan diberantas. Samad (Abraham) dan kawan-kawan ini enggak ngerti apa-apa, sekolahnya enggak benar, enggak berani berdebat. Mana itu Bambang Widjojanto,"" tantang Fahri dalam sebuah diskusi di LBH Jakarta, Rabu (5/3/2014). Tak cukup sampai di situ, Fahri juga menyindir manajemen yang ada di KPK, di mana posisi juru bicara selama bertahun-tahun dijabat oleh Johan Budi. Menurutnya, selama ini Johan Budi tidak bertugas sebagai juru bicara yang baik, dan pernyataannya di media terkesan politis. ""Mana ada lembaga profesional juru bicaranya dari ujung ke ujung enggak pernah ganti. Ini yang diomongkan akrobat-akrobat, karena dia sendiri wartawan, dan dia enggak mau diganti. Lembaga profesional apa seperti ini? Makanya saya pengen debat,"" ujarnya. Fahri mengaku tidak takut dimusuhi banyak pihak lantaran sering mengkritisi KPK. Sebab, menurutnya, kritik yang ia layangkan bertujuan untuk memperbaiki penegakan hukum dan pemberantasan korupsi itu sendiri. ""Dalam Undang-undang, sebenarnya penegak hukum kan Polri dan Kejaksaan. KPK ada agar penegak hukum itu bersih, bekerja baik. Jangan seluruh kasus korupsi disorotkan di Kuningan (Kantor KPK),"" tegas Fahri.",Tegar Arief Fadly,Rabu 05 Maret 2014 17:21 WIB,2014,JAKARTA,"https://news.okezone.com/read/2014/03/05/339/950464/fahri-hamzah-abraham-samad-enggak-ngerti-apa-apa
Fahri Hamzah: KPK Mirip FBI!,"Antasari Azhar mengeluarkan pernyataan kontroversial. Mantan Ketua Komisi Pemberantasan Korupsi (KPK) ini mengisyaratkan bahwa KPK masih 'kotor'.  Dia menyebut adanya oknum yang berbuat tidak profesional. Pernyataan Antasari ini diamini oleh anggota Komisi Hukum DPR, Fahri Hamzah. Menurut Fahri apa yang dikatakan Antasari adalah fakta yang harus diungkapkan ke publik, agar masyarakat mengetahui bagaimana kondisi KPK saat ini. ""Itu (KPK) hukum besi. Kekuasaan yang extraordinary tanpa kontrol pasti korup dan kotor,"" kata Fahri saat dihubungi Okezone di Jakarta, Kamis (6/3/2014) malam. Bahkan, Fahri mengibaratkan KPK layaknya Federal Bureau of Investigation (FBI) di era kepemimpinan John Edgar Hoover. Dimana kala itu FBI menjadi lembaga yang memegang kekuasaan besar dan mampu mengintimidasi dan mengancam siapa pun. Seharusnya, kata Fahri, ada pembatasan keberadaan KPK. Sebab awalnya KPK diciptakan hanya sebagai lembaga Adhoc atau bersifat sementara. KPK dibentuk dengan alasan lembaga penegak hukum seperti Polri dan Kejaksaan dalam kondisi buruk. ""KPK itu mirip FBI zaman Edgar J. Hoover di Amerika Serikat. Ini adalah Undang-Undang darurat yang tidak dibatasi waktunya. Akhirnya orang menikmati kerja darurat, padahal daya rusaknya kemana-mana,"" kritiknya. Hoover adalah direktur FBI pertama. Ia menjadi direktur FBI sampai meninggal dunia pada 1962 di usia 77 tahun. Dia menjadi tokoh yang kontroversial seiring terungkapnya tindakan-tindakannya yang rahasia. Para pengkritiknya menyebut aksi Hoover sudah melanggar yurisdiksi FBI. Ia memanfaatkan FBI untuk membungkam para aktivis politik, memperoleh berkas rahasia seputar para pejabat tinggi dan mengumpulkan bukti menggunakan cara-cara ilegal. Karena itu Hoover memegang kekuasaan yang besar dan mampu mengintimidasi dan mengancam Presiden. Menurut banyak pihak, Hoover mengubah FBI menjadi pasukan polisi rahasianya sendiri. Bahkan kala itu FBI sudah berkutat dalam skandal kehidupan seks dan pemerasan mentah-mentah.",Tegar Arief Fadly,Jum'at 07 Maret 2014 06:10 WIB,2014,JAKARTA ,"https://news.okezone.com/read/2014/03/07/339/951244/fahri-hamzah-kpk-mirip-fbi
",Okezone.com
Fahri Hamzah: Jokowi Mirip Ayam,"Politikus Partai Keadilan Sejahtera (PKS), Fahri Hamzah menilai pencalonan Joko Widodo (Jokowi) sebagai presiden tidak jauh berbeda dengan adu ayam. Pasalnya, ia melihat tidak ada kesiapan secara signifikan baik dari internal Partai Demokrasi Indonesia Perjuangan (PDIP) maupun Jokowi. Fahri melihat, Gubernur DKI Jakarta itu seperti tidak siap ikut kompetisi politik. ""PDIP maupun Jokowi harusnya sudah siap menghadapi kompetisi, jadi jangan berani nyodorin calon tapi perkelahian-perkelahiannya dilarang, ini kan kaya sorong ayam atau adu ayam,"" katanya di Gedung DPR RI, Senayan, Jakarta, Selasa (25/3/2014). Apalagi, kata Fahri, sejak awal sudah terlihat, bagaimana Jokowi didorong-dorong sebagai calon presiden seperti ayam. ""Jadi Jokowi ini dipanasin, digosok kaya ayam, tapi, begitu diserang kaget Jokowi,"" pungkasnya.",Arief Setyadi ,Selasa 25 Maret 2014 14:20 WIB,2014,JAKARTA,"https://news.okezone.com/read/2014/03/25/567/960442/fahri-hamzah-jokowi-mirip-ayam
",Okezone.com
Fahri Hamzah: Surat Audit Dana Asing KPK Akan Keluar,"Desakan anggota Dewan Perwakilan Rakyat (DPR) kepada Badan Pengawas Keuangan (BPK) untuk mengaudit bantuan non-pemerintah Komisi Pemberantasan Korupsi (KPK) sepertinya tidak hanya wacana saja. Wakil Ketua Komisi III DPR, Fachri Hamzah menyatakan rencana permintaan audit tersebut belum dikirimkan terhadap BPK dan akan dibahas lebih dulu di komisinya. ""Belum, mau dibahas dulu di komisi III,"" ujar Fachri kepada okezone di Gedung DPR, Senayan, Jakarat, Kamis (6/10/2011). Kata Fachri, permintaan audit tersebut akan tetap dilakukan, hanya saja dia tak mau menjelaskan kapan surat permintaan audit ke BPK itu akan dikirimkan. ""Tunggu aja tanggal mainnya,"" tandasnya. Sebelumnya Fachri Hamzah meminta kepada BPK untuk mengaudit dana bantuan non pemerintah yang diterima oleh KPK. Dimana KPK diduga menerima bantuan dana dari Lembaga Swadaya Masyarakat (LSM) Amerika Serikat yakni USAID . ""Kita minta agar BPK audit sumber dana LSM itu,"" ujar Fachri kepada wartawan di Gedung DPR, Senayan, Jakarta, Rabu 5 Oktober kemarin. Permintaan itu lantaran Fachri menilai KPK disetir oleh lembaga asing sehingga KPK tak lagi menghargai DPR RI. ""Saya sudah menduga KPK disetir asing sehingga KPK tidak menghargai DPR RI, tidak mau ikuti aturan dalam negeri,,"" kata dia. Menurut pengakuan Fachri, sebelum rapat konsultasi pimpinan DPR RI dengan KPK, Kepolisian dan Kejaksaan Senin (3/10) kemarin, Fachri dihampiri oleh orang dari USAID dan orang tersebut bicara soal KPK. ""Saya gak maulah komentar soal itu, kita fokus saja kepada audit BPK terhadap LSM tersebut,"" ungkap Fachri. Bahkan selain itu, USAID juga telah melakukan kerjasama dengan KPK dengan cara melakukan pelatihan-pelatihan terhadap orang-orang KPK",Misbahol Munir,Kamis 06 Oktober 2011 17:05 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/06/339/511824/fahri-hamzah-surat-audit-dana-asing-kpk-akan-keluar
",Okezone.com
Gerindra Menyayangkan Kepindahan Fahri Hamzah ,"Politikus Partai Gerindra, Martin Hutabarat menyayangkan kepindahan anggota komisi III DPR Fahri Hamzah ke komisi IX. Menurut Martin, sosok Fahri masih dibutuhkan di komisi hukum tersebut, pasalnya pernyataan Fahri yang kerap kontroversi selama ini justru menambah dinamika politik di dalam komisi hukum tersebut. Saya belum mendengar, cuma saya menyayangkan Fahri itu sampai harus pindah ke komisi lain. Karena saudara Fahri memiliki pandangan-pandangan yang kontroversi sering memicu perdebatan yang membuat komisi III mengambil keputusan lebih berdiskusi dan mempertimbangkan banyak hal, ujar Martin kepada okezone, Senin (17/10/2011). Martin yang juga satu komisi dengan Fahri di komisi III tak memungkiri bisa jadi kepindahan Fahri ke komisi lain lantaran pernyataanya yang secara terang-terangan dan tegas terkait pembubaran KPK beberapa waktu lalu. Tentu tidak bisa dipungkiri itu salah satu pertimbangan. Tetapi sebenarnya itu tidak perlu menjadi alasan saudara Fahri harus pindah, tuturnya. Namun, ia tak sepakat bila kemungkinan Fahri dipindahkan lantaran dikabarkan akan menjadi Ketua Panja Revisi Undang-Undang KPK. Belum tentu. Bukan karena itu, kan belum terbentuk Panja itu. Kemarin baru rapat internal dengan mendengarkan kajian soal perubahan undang-undang KPK, kata Martin. Meski memutuskan untuk mundur dari komisi III dan pindah ke komisi IX, Martin berharap sikap Fahri yang vokal tidak hilang. Di komisi manapun Fahri jangan sampai dia bungkam. Jadi identitas Fahri yang dikenal orangnya vocal, di komisi berapapun tetap mempertahankan kevokalannya itu kan bagus. Kalau dia pindah lantas dia bungkam itu tidak baik. Sebab kontroversi Fahri membuat dinamika politik di DPR berjalan, pungkasnya. Sebelumnya, sekretaris Fraksi Partai Keadilan Sejahtera (PKS) Abdul Hakim membenarkan rencana kepindahan Fahri Hamzah ke Komisi XI. Menurut Abdul, koleganya itu mengajukan diri untuk pindah ke komisi ekonomi dan keuangan. ""Pak Fahri mengajukan diri ingin mendalami Komisi XI,"" ujar Abdul. (sus)",Susi Fatimah,Senin 17 Oktober 2011 11:55 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/17/339/516254/gerindra-menyayangkan-kepindahan-fahri-hamzah
",Okezone.com
"Soal Usul Pembubaran KPK, Fahri Hamzah: Itu Salah","Wakil Ketua Komisi III DPR Fahri Hamzah membantah dirinya melontarkan wacana pembubaran Komisi Pemberantasan Korupsi (KPK) dalam rapat dengar pendapat dengan aparat penegak hukum, kemarin. Itu salah, jawabnya singkat ketika dikonfirmasi okezone via telepon, Selasa (4/10/2011). Sayangnya politikus PKS itu tidak menjelaskan lebih detail maksud ucapannya di atas. Sambungan telepon langsung diputus begitu saja. Dalam rapat dengar pendapat dengan pimpinan KPK, Kapolri, dan Jaksa Agung, Fahri Hamzah sempat melontarkan usulan mencengangkan. Dia mengusulkan agar KPK dibubarkan. ""Lebih baik KPK dibubarkan, karena saya tidak percaya institusi superbody dalam demokrasi. Tidak boleh ada institusi superbody dalam demokrasi,"" kata Fahri lantang di ruang rapat pimpinan di Gedung DPR, kemarin. Menurut Fahri, KPK sebagai lembaga superbody terkesan menutup diri dari pengawasan pihak luar termasuk DPR. ""Apa yang diusulkan (pembubaran KPK) kita perlukan diskusi lebih lanjut,"" sambungnya. Dia menjelaskan usulan pembubaran KPK layak diperhitungkan sebab sejumlah pimpinan KPK kerap terlilit dugaan perkara korupsi. ""Saya berkali-kali menyatakan kasus yang menimpa KPK dan pimpinannya akan terus menjadi momok pemberantasan hukum secara nasional. ""Kami akan revisi Undang-Undang KPK yang menjadi paket,"" tandasnya.",Muhammad Saifullah ,Selasa 04 Oktober 2011 06:05 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/04/339/510362/soal-usul-pembubaran-kpk-fahri-hamzah-itu-salah
",Okezone.com
Fahri Hamzah: Ada yang Ingin SBY Tamat,"Nuansa politis atas keputusan pemerintah yang akan menaikkan harga BBM pada akhir Mei ini makin kencang. Ditengarai ada pihak-pihak tertentu yang ingin karir politik Presiden SBY tamat. ""Saya mensinyalir adanya kelompok yang mendorong SBY menaikkan harga BBM. Kalau itu dilakukan maka tamatlah karir politik SBY karena dampak kenaikan BBM ini akan sampai saat pemilihan presiden dilakukan,"" kata anggota DPR dari Partai Keadilan Sejahtera (PKS) Fahri Hamzah kepada okezone, di Jakarta, Senin (12/5/2008). Dia menambahkan, elemen-elemen yang mendorong kenaikan BBM ini berasal dari kekuatan politik yang kecewa dengan SBY dan menganggap SBY adalah kompetitor terberat saat pilpres yang akan datang. ""Makanya SBY dijorokin supaya tamat sekalian,"" tandasnya. Pemerintahan SBY-Kalla saat ini memang dihadapkan pada situsi sulit menyusul melambungnya harga minyak dunia yang menembus ke atas USD126 per barel. Dipastikan tanpa kenaikan harga BBM akan menyebabkan defisit APBN membengkak.",M Budi Santosa,Senin 12 Mei 2008 16:42 WIB,2008,JAKARTA ,"https://news.okezone.com/read/2008/05/12/1/108606/fahri-hamzah-ada-yang-ingin-sby-tamat
",Okezone.com
Fahri Hamzah: Pembela SBY di Pansus Tak Bermutu,"Perseteruan antar anggota Pansus Hak Angket Century kembali terjadi. Setelah menyindir kuncir dan anting Ruhut Sitompul, anggota FPKS Fahri Hamzah menyindir anggota pansus lain yang membela Presiden Susilo Bambang Yudhoyono. Khusus kasus Century ini, saya menyayangkan munculnya pembela-pembela SBY yang tidak menguasai persoalan dan tidak intelektual, ungkapnya dalam sebuah diskusi di Press Room DPR RI, Senayan, Jakarta, Rabu (3/2/2010). Dia menilai masyarakat kini semakin yakin bahwa ada yang salah dalam kasus Bank Century dan pemerintah di balik kesalahan itu. Yang membela aja bodoh, tegas Fahri. Wakil Ketua Komisi III ini sebelumnya menerangkan kelemahan pemerintah yang tidak jelas dalam memberikan keterangan kepada media dan publik. Dia mencontohkan ketika bangsa ini diributkan dengan kasus Cicak-Buaya, Presiden tidak secara tegas memutuskan apakah kasus ini harus dihentikan atau tidak. Masalah SBY adalah karena tidak ada yang bisa menjelaskan secara persis apa yang dialami oleh kekuasaan ini, ungkap Fahri. Fahri juga menjelaskan sikap Boediono yang selalu berkelit ketika memberikan kesaksian di Pansus Century beberapa waktu lalu. Padahal forum itu merupakan momentum yang bagus bagi Boediono untuk menjelaskan permasalahan yang sebenarnya. Sekedar diketahui, Fahri mengomentari pernyataan Ruhut Sitompul yang meminta anggota DPR dari Fraksi PKS Anis Matta untuk berkaca karena telah berkomentar terkait pemakzulan. Saat itu Fahri mengatakan, Kalau ingin bertanya kepada Ruhut, jangan tanya otaknya tapi tanyalah anting dan kuncirnya, cetusnya.",Amirul Hasan,Rabu 03 Februari 2010 17:32 WIB,2010,JAKARTA,"https://news.okezone.com/read/2010/02/03/339/300529/fahri-hamzah-pembela-sby-di-pansus-tak-bermutu
",Okezone.com
Fahri Hamzah Sindir KPK di Twitter,"Komisi Pemberantasan Korupsi (KPK) mengembalikan mobil Fortuner B 544 MSI milik Ahmad Zaki, staf mantan Presiden PKS Luthfi Hasan Ishaaq (LHI) yang disita dari kantor DPP Partai Keadilan Sejahtera (PKS), di Jalan TB Simatupang, Jakarta Selatan, beberapa waktu lalu. Wakil Sekjen PKS Fahri Hamzah pun berkicau melalui akun twitternya @fahrihamzah, beberapa jam lalu. ""Waktu ngambil blagunya ampun...giliran salah gak minta maaf...katanya BERANI JUJUR HEBAT...,"" ucap Fahri Hamzah dalam twitternya dua jam lalu, Sabtu (15/6/2013) malam. Selain itu, Fahri mentwitt kembali atas pengembalian mobil yang telah disita oleh Lembaga yang dikepalai oleh Abraham Samad itu. ""Harta orang dirampas atas nama hukum pencucian uang.. Rumah orang yang didapat dengan cara halal diberi cap dan tertulis ""RUMAH INI PUNYA MALING""..."" lanjut Fahri. Fahri pun menceritakan tentang kondisi keluarga Mantan Presiden PKS, Lutfi Hasan Ishaq. ""Anak2 lutfi hasan ada 15 orang dan sebagiannya setiap subuh mereka berdoa dengan rasa malu di masjid dekat rumah kami....Apa dosa isteri dan anak2 jika suami atau ayah bersalah? Anak2 lutfi hasan berpencar menumpang di rumah2 kami...mereka terusir oleh hukum yg bertujuan melahirkan jera dan malu..Tetangga memandang mereka seperti najis....pergilah mereka mencari hidup berpencar....bersatu tak mungkin lagi..."" kicau Fahri dalam akun twitternya. Sebelumnya, KPK mengembalikan mobil sitaan milik Partai Keadilan Sejahtera (PKS) yang disita beberapa waktu lalu. Juru bicara KPK Johan Budi mengatakan, mobil tersebut dikembalikan lantaran tidak terkait dugaan Tindak Pidana Pencucian Uang (TPPU) oleh Luthfi Hasan Ishaaq.",Awaludin,Sabtu 15 Juni 2013 23:01 WIB,2013,JAKARTA,"https://news.okezone.com/read/2013/06/15/339/822572/fahri-hamzah-sindir-kpk-di-twitter
",Okezone.com
Alasan Anis Matta Bela Fahri Hamzah,"Wakil Ketua DPR Anis Matta menyesalkan respons negatif menyoal pembubaran Komisi Pemberantasan Korupsi (KPK) yang dikemukakan Fahri Hamzah. Dia pun membela rekan satu partainya tersebut. Menurut Anis, Fahri tak bisa disebut pro koruptor lantaran usulannya itu. Alasannya, setiap anggota dewan memiliki hak berpendapat. ""Kalau sekarang orang takut mengkritik KPK karena takut dituduh pro koruptor. Itu akhirnya kita membodohi diri sendiri secara terus menerus, ini yang harus kita hilangkan,"" kata Anis di Gedung DPR, Jakarta, Kamis (6/10/2011). Menurutnya KPK memang perlu dievaluasi secara menyeluruh karena kinerja KPK tidak optimal. ""Sekarang kan kita melihat bahwa survei menunjukan tingkat kepercayaan publik kepada KPK menurun,"" pungkasnya. Selain itu Anis menyebut KPK telah menciptakan kegaduhan saat menangani perkara tertentu. Pimpinan KPK, lanjut Anis juga terlalu sensitif bila mendapat kritikan. ""Sebagai lembaga publik yang dibiayai negara, rakyat juga harus mengawasinya dan orang tidak perlu sensitif dengan isu-isu pembubaran seperti itu. Orang bikin isu pembubaran Banggar saja kita anggap biasa,"" tandasnya. Sementara itu mengenai hasil pemeriksaan Komite Etik, Anis menganggap hasil itu tidak akan mendongkrak citra KPK. ""Kasus yang menimpa pimpinan KPK ini seperti dalam kasus Bibit-Chandra diselamatkan deponeering dan kemudian diselamatkan oleh komite etik, terus saja begini. Jadi saya kira kita sudah harus sangat objektif menilai lembaga,"" jelas Wakil Sekjen PKS ini.",Ferdinan,Kamis 06 Oktober 2011 15:51 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/06/339/511756/alasan-anis-matta-bela-fahri-hamzah
",Okezone.com
"Maki-maki KPK, Fahri Hamzah Ngoceh di Twitter","Wakil Ketua Komisi Hukum, Fahri Hamzah mengungkapkan pernyataan yang dilontarkannya terkait pembubaran KPK, saat rapat konsultasi antara DPR dan KPK kemarin sebagai sebuah keterusterangan. Saya dibesarkan untuk berkata sama di depan atau di belakang. Buat saya keterusterangan yang pahit lebih baik dari sandiwara bertabur gula-gula, tulis Fahri dalam akun twitter Fahrihamzah, Senin (3/10/2011) malam. Menurut Fahri, sumber masalah dalam kisruhnya persoalan hukum saat ini disebabkan tidak adanya peran Presiden Susilo Bambang Yudhoyono dalam memberikan ketegasan. Biang kerok semua ini juga adalah alpanya arahan presiden, politik hukum entah dimana #KPK #Busyo. Lalu presiden SBY dimana? Denny indrayana dimana?  Lagi memberantas mafia dimana?, tambah Fahri. Masih melalui akun twitternya, Fahri juga mengkritik kinerja Ketua KPK Busyro Muqoddas yang dianggapnya lemah dalam memimpin KPK. Saya ingin buka masalah seputar #Busyro biar clear. Inilah pimpinan #KPK yg lemah, katanya. Fahri berjanji suatu hari dirinya akan membuka siapa pelaku yang menyetir KPK selama ini. Suatu hari saya akan membuka mata publik tentang siapa yang sebetulnya kendalikan #KPK, tambahnya. Seperti diketahui, rapat konsultasi antara DPR dengan KPK, Senin (3/10/2011) berlangsung tegang. Pimpinan Komisi Hukum DPR langsung mencecar pimpinan KPK soal pemeriksaan pimpinan Badan Anggaran (Banggar) DPR. Fahri sendiri turut menyuarakan pembubaran KPK dalam rapat konsultasi yang dihadiri Jaksa Agung Basrief Arief dan Kapolri Jenderal (Pol) Timur Pradopo itu. Menurutnya, pola penanganan hukum yang dilakukan KPK terbilang kebablasan. ""Lebih baik KPK dibubarkan, karena saya tidak percaya institusi superbodi dalam demokrasi. Tidak boleh ada institusi superbodi dalam demokrasi,"" kata Fahri lantang di ruang rapat pimpinan di Gedung DPR, Jakarta.(afr)",Susi Fatimah,Selasa 04 Oktober 2011 10:22 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/04/339/510444/maki-maki-kpk-fahri-hamzah-ngoceh-di-twitter
",Okezone.com
Fahri Hamzah Sebut KPK Jelmaan Malaikat di Bumi,"Wakil Ketua Komisi Hukum DPR RI Fahri Hamzah menanggapi dingin putusan komite etika Komisi Pemberantasan Korupsi (KPK), terhadap delapan pejabat KPK atas pelanggaran kode etik kepegawaian. Menurutnya, selama ini KPK sudah menjadi institusi yang sulit dikritik. Sehingga, sangat sulit juga disalahkan. Itu terbukti, dari delapan pejabat KPK, komite etik menjatuhkan putusan bebas terhadap empat orang, dan empat lagi hanya dianggap lakukan pelanggaran ringan. Padahal tuduhan Nazaruddin jelas, bahwa sejumlah pejabat KPK melakukan pelanggaran etika yaitu melakukan pertemuan dengan pihak-pihak di luar institusi antikorupsi, dan dugaan terlibat dalam deal-deal mengamankan kasus tertentu. Tapi memang sulit dikritik, nanti kalau dikritik kita dibilang pembela koruptor. KPK itu enggak mungkin salah. KPK-kan penjelmaan malaikan di bumi,"" kata Fahri dalam pesan singkat kepada wartawan, Rabu (5/10/2011). Fahri menambahkan, dirinya tidak ingin mengomentari lebih jauh putusan komite etik yang menyatakan Wakil Ketua KPK Chandra M Hamzah tidak melakukan pelanggaran kode etik. ""Katanya koruptor kan banyak, biar yang lain saja yang komentar, tegas Fahri. Seperti diketahui, Komite Etik Komisi Pemberantasan Korupsi (KPK) terpecah suaranya saat memutuskan ada atau tidaknya pelanggaran kode etik yang dilakukan Wakil Ketua KPK, Chandra M Hamzah. Meski terjadi perbedaan pendapat di antara sesama anggota Komite Etik, Marjono mengungkapkan pihaknya menilai Chandra tidak melanggar kode etik selaku pimpinan KPK. Komite Etik hanya menyarankan agar Chandra lebih berhati-hati dalam menjalankan tugas dan fungsinya sebagai pimpinan KPK. Dalam kaitan itu Komite Etik KPK telah memeriksa Nazaruddin, sejumlah pegawai KPK, unsur eksternal dan pihak-pihak yang dituduh melakukan pelanggaran di antaranya Chandra M Hamzah, Busyro Muqoddas, M Jasin, Chandra M Hamzah, Ade Rahardja, Bambang Sapto, Johan Budi, dan Roni Samtana. Total Komite Etik telah memeriksa 17 saksi. Yaitu empat pimpinan KPK, empat pegawai KPK, 17 saksi internal, dan 12 saksi eksternal.",Ferdinan,Rabu 05 Oktober 2011 18:16 WIB,2011,JAKARTA,"https://news.okezone.com/read/2011/10/05/339/511299/fahri-hamzah-sebut-kpk-jelmaan-malaikat-di-bumi
",Okezone.com
